instrument,instrumentLabel,image
http://www.wikidata.org/entity/Q1744337,bianqing,http://commons.wikimedia.org/wiki/Special:FilePath/Bianqing%20from%20Marquis%20Yi%27s%20tomb.jpg
http://www.wikidata.org/entity/Q2586606,bones,http://commons.wikimedia.org/wiki/Special:FilePath/Bones%20-%20percussion%20instrument.jpg
http://www.wikidata.org/entity/Q2297117,chitarra battente,http://commons.wikimedia.org/wiki/Special:FilePath/Chitarra%20battente%20%282%29.jpg
http://www.wikidata.org/entity/Q2479786,shankha,http://commons.wikimedia.org/wiki/Special:FilePath/Conchimage.jpg
http://www.wikidata.org/entity/Q3504809,kokle,http://commons.wikimedia.org/wiki/Special:FilePath/Gunta%20Niedoli%C5%86a%20kokles.jpg
http://www.wikidata.org/entity/Q2852614,antara,http://commons.wikimedia.org/wiki/Special:FilePath/U%C3%B1a%20Ramos%20joue%20l%27antara.jpg
http://www.wikidata.org/entity/Q3732881,kannel,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4ikekannel.jpg
http://www.wikidata.org/entity/Q3605859,Adungu,http://commons.wikimedia.org/wiki/Special:FilePath/Adungu%20%28182131%29%20-%20The%20Noun%20Project.svg
http://www.wikidata.org/entity/Q2640100,saron,http://commons.wikimedia.org/wiki/Special:FilePath/Demung%20Saron%20Peking%2C%20STSI%20Surakarta.jpg
http://www.wikidata.org/entity/Q3142190,huehuetl,http://commons.wikimedia.org/wiki/Special:FilePath/Huehuetl.jpg
http://www.wikidata.org/entity/Q2997443,suling,http://commons.wikimedia.org/wiki/Special:FilePath/Suling.jpg
http://www.wikidata.org/entity/Q3622278,basolia,http://commons.wikimedia.org/wiki/Special:FilePath/Basy%2020st%20Pokuttja%20NMNAPU.jpg
http://www.wikidata.org/entity/Q3929958,Ramsinga,http://commons.wikimedia.org/wiki/Special:FilePath/Narsinga%20at%20Hindu%20wedding%20ceremony.jpg
http://www.wikidata.org/entity/Q2744331,langeleik,http://commons.wikimedia.org/wiki/Special:FilePath/Langeleiker%20p%C3%A5%20Eiktunet.jpg
http://www.wikidata.org/entity/Q3429366,lali,http://commons.wikimedia.org/wiki/Special:FilePath/Lali%20drum%20%28Fiji%29.jpg
http://www.wikidata.org/entity/Q3127548,Harmoneon,http://commons.wikimedia.org/wiki/Special:FilePath/Harmoneon%20cavagnolo.jpg
http://www.wikidata.org/entity/Q2786107,Superbone,http://commons.wikimedia.org/wiki/Special:FilePath/Superbone.svg
http://www.wikidata.org/entity/Q3038392,dayereh,http://commons.wikimedia.org/wiki/Special:FilePath/DairaShahidi1.jpg
http://www.wikidata.org/entity/Q2665724,blowing horn,http://commons.wikimedia.org/wiki/Special:FilePath/Hungary%20Jaszbereny%20Lehel.jpg
http://www.wikidata.org/entity/Q2978687,clavioline,http://commons.wikimedia.org/wiki/Special:FilePath/US2563477A%20Electronic%20Musical%20Instrument%20%281948-05-01%20filed%2C%201951-08-07%20published%29%20by%20Constant%20Martin%20-%20Clavioline%20Fig.1.jpg
http://www.wikidata.org/entity/Q3009831,cécilium,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Martainville%20C%C3%A9cilium%201.jpg
http://www.wikidata.org/entity/Q3976676,sudrophone,http://commons.wikimedia.org/wiki/Special:FilePath/MIMEd%203828.%20Baritone%20sudrophone%20in%20C-Bb%20%28crop%29.jpg
http://www.wikidata.org/entity/Q3049642,akonting,http://commons.wikimedia.org/wiki/Special:FilePath/Joueur%20d%27ekonting%20%C3%A0%20Bagaya.jpg
http://www.wikidata.org/entity/Q3095230,ganzá,http://commons.wikimedia.org/wiki/Special:FilePath/Ganza%2020cm.JPG
http://www.wikidata.org/entity/Q2904003,binzasara,http://commons.wikimedia.org/wiki/Special:FilePath/Binzasara%201.jpg
http://www.wikidata.org/entity/Q2655327,Ashiko,http://commons.wikimedia.org/wiki/Special:FilePath/Ashiko.jpg
http://www.wikidata.org/entity/Q2781273,tambori,http://commons.wikimedia.org/wiki/Special:FilePath/Pipetaborchristmasminstrel.png
http://www.wikidata.org/entity/Q2909502,bolon,http://commons.wikimedia.org/wiki/Special:FilePath/Griot%20Soussou%20%28Guin%C3%A9e%29.jpg
http://www.wikidata.org/entity/Q2709639,sanshin,http://commons.wikimedia.org/wiki/Special:FilePath/Sanshin.jpg
http://www.wikidata.org/entity/Q3491104,sopilka,http://commons.wikimedia.org/wiki/Special:FilePath/Sopilka-Prima2-2023-Shaul.jpg
http://www.wikidata.org/entity/Q2660670,Irish bouzouki,http://commons.wikimedia.org/wiki/Special:FilePath/Irish%20Bouzouki.jpg
http://www.wikidata.org/entity/Q2822837,Accordina,http://commons.wikimedia.org/wiki/Special:FilePath/Accordina-carrel.jpg
http://www.wikidata.org/entity/Q3444092,valve trombone,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaha%20YSL-354%20V%20valve%20trombone.png
http://www.wikidata.org/entity/Q2670360,Çeng,http://commons.wikimedia.org/wiki/Special:FilePath/Turkey.Konya024.jpg
http://www.wikidata.org/entity/Q3120694,guitars for type,http://commons.wikimedia.org/wiki/Special:FilePath/My%20Mates%203%20%282082240480%29.jpg
http://www.wikidata.org/entity/Q3296114,Marxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Marxophone.JPG
http://www.wikidata.org/entity/Q3339215,Ney-anbān,http://commons.wikimedia.org/wiki/Special:FilePath/Mohsen%20Sharifian.jpg
http://www.wikidata.org/entity/Q3623687,harp lute,http://commons.wikimedia.org/wiki/Special:FilePath/Harp-Lute%20%281810-1818%29%2C%20Cincinnati%20Art%20Museum.jpg
http://www.wikidata.org/entity/Q3181140,rebana,http://commons.wikimedia.org/wiki/Special:FilePath/YosriRebana.jpg
http://www.wikidata.org/entity/Q3362060,panduri,http://commons.wikimedia.org/wiki/Special:FilePath/Panduri%20%289%29.jpg
http://www.wikidata.org/entity/Q2757805,bazooka,http://commons.wikimedia.org/wiki/Special:FilePath/Bob%20Burns%20Bazooka.jpg
http://www.wikidata.org/entity/Q2642697,thumb piano,http://commons.wikimedia.org/wiki/Special:FilePath/Sanza.jpg
http://www.wikidata.org/entity/Q4077510,bangu,http://commons.wikimedia.org/wiki/Special:FilePath/Bangu02.png
http://www.wikidata.org/entity/Q3122611,gyil,http://commons.wikimedia.org/wiki/Special:FilePath/The%20underside%20of%20SK%20Kakraba%E2%80%99s%20gyil%20%2827159239192%29.jpg
http://www.wikidata.org/entity/Q3571466,yamatogoto,http://commons.wikimedia.org/wiki/Special:FilePath/Yamato-goto%20Edo%20period%20TNM.jpg
http://www.wikidata.org/entity/Q2698284,monkey stick,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20of%20a%20group%20of%20Mendoza%27s%20or%20Monkey%20Sticks.jpg
http://www.wikidata.org/entity/Q3980641,tammorra,http://commons.wikimedia.org/wiki/Special:FilePath/Tammorra%20%28tambour%20italien%29.jpg
http://www.wikidata.org/entity/Q2731509,contrabass clarinet,http://commons.wikimedia.org/wiki/Special:FilePath/Selmer%20double%20bass%20clarinet.jpg
http://www.wikidata.org/entity/Q2651987,torban,http://commons.wikimedia.org/wiki/Special:FilePath/Tor-bor2.jpg
http://www.wikidata.org/entity/Q2956018,chang,http://commons.wikimedia.org/wiki/Special:FilePath/Chang%20%28instrument%29.jpg
http://www.wikidata.org/entity/Q3030514,kōauau,http://commons.wikimedia.org/wiki/Special:FilePath/Kooauau.png
http://www.wikidata.org/entity/Q3362451,pantalon,http://commons.wikimedia.org/wiki/Special:FilePath/Pantaleon-Clavier%20%28Nachbau%29.jpg
http://www.wikidata.org/entity/Q3869274,müsa,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCsa.jpg
http://www.wikidata.org/entity/Q3268757,analog synthesizer,http://commons.wikimedia.org/wiki/Special:FilePath/Buchla%20Music%20Easel.jpg
http://www.wikidata.org/entity/Q2617520,steel guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Steel%20guitar.jpg
http://www.wikidata.org/entity/Q3339324,ngombi,http://commons.wikimedia.org/wiki/Special:FilePath/Ngombi.jpg
http://www.wikidata.org/entity/Q3623688,Paraguayan harp,http://commons.wikimedia.org/wiki/Special:FilePath/Arpista%20de%20Paraguay.jpg
http://www.wikidata.org/entity/Q2631432,gambang,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Xylofoon%20met%20twintig%20toetsen%20onderdeel%20van%20gamelan%20Slendro%20TMnr%20500-9.jpg
http://www.wikidata.org/entity/Q3904898,pifilca,http://commons.wikimedia.org/wiki/Special:FilePath/Pifilka.jpg
http://www.wikidata.org/entity/Q3624317,bedug,http://commons.wikimedia.org/wiki/Special:FilePath/Bedhug%20dan%20kentongan%20masjid%20raya%20Pare%20Kediri%20Pj%2016-09-12%201245.jpg
http://www.wikidata.org/entity/Q3729520,den-den daiko,http://commons.wikimedia.org/wiki/Special:FilePath/Dendendaiko.jpg
http://www.wikidata.org/entity/Q2723974,low whistle,http://commons.wikimedia.org/wiki/Special:FilePath/Low%20whistles%20in%20C%20and%20D.jpg
http://www.wikidata.org/entity/Q1423158,tamburica,http://commons.wikimedia.org/wiki/Special:FilePath/Prim%20tambura.png
http://www.wikidata.org/entity/Q1436500,khol,http://commons.wikimedia.org/wiki/Special:FilePath/Khol%20Bass.jpg
http://www.wikidata.org/entity/Q1660902,inanga,http://commons.wikimedia.org/wiki/Special:FilePath/Inanga%2Ctraditional%20Rwandan%20instrument%20during%20the%20introduction%20wedding%20in%20Kigali%2C%20Rwanda.jpg
http://www.wikidata.org/entity/Q1166068,taishōgoto,http://commons.wikimedia.org/wiki/Special:FilePath/Taishogoto.jpg
http://www.wikidata.org/entity/Q1335907,olifant,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Mus%C3%A9e%20Paul%20Dupuy%20-%20Olifant%20dit%20Cor%20de%20Roland%2C%20XIe%20si%C3%A8cle%209.5x52%20Inv.18036.jpg
http://www.wikidata.org/entity/Q1283177,frame drum,http://commons.wikimedia.org/wiki/Special:FilePath/Bebny%20szama%C5%84skie.jpg
http://www.wikidata.org/entity/Q1328494,tonkori,http://commons.wikimedia.org/wiki/Special:FilePath/Tonkori.jpg
http://www.wikidata.org/entity/Q1435054,keyed trumpet,http://commons.wikimedia.org/wiki/Special:FilePath/MIMEd%205782.%20Keyed%20Trumpet%20in%20G%20with%20C%20and%20D%20crooks%20by%20St%C3%B6hr%20c.%201830%20%28whitebalance%29.png
http://www.wikidata.org/entity/Q1572629,igil,http://commons.wikimedia.org/wiki/Special:FilePath/Igil%20made%20by%20Oktober%20Saya%20side%20view.gif
http://www.wikidata.org/entity/Q1164356,erkencho,http://commons.wikimedia.org/wiki/Special:FilePath/Erkencho%20del%20norte.jpg
http://www.wikidata.org/entity/Q1321111,ektara,http://commons.wikimedia.org/wiki/Special:FilePath/Ek%20Tare%20from%20YouTube%20video%20Tu%20Majhi%20Mauli%20Meditative%20Vitthal%20Siddha%20Kirtan%20by%20Rivesh%20Vade%20BodhMarga%20Wellness%20Vibe.png
http://www.wikidata.org/entity/Q1532595,pambai,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Pambai.JPG
http://www.wikidata.org/entity/Q1588132,Hasapi,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Langhalsluit%20met%20twee%20snaren%20TMnr%203583-6.jpg
http://www.wikidata.org/entity/Q1569742,piccolo trumpet,http://commons.wikimedia.org/wiki/Special:FilePath/Piccolo%20trumpet.jpg
http://www.wikidata.org/entity/Q1543785,launeddas,http://commons.wikimedia.org/wiki/Special:FilePath/Lotzorai%20-%20Costume%20tradizionale%20%2808%29.JPG
http://www.wikidata.org/entity/Q1423051,dog whistle,http://commons.wikimedia.org/wiki/Special:FilePath/Galton%20whistle.jpg
http://www.wikidata.org/entity/Q1321104,Talking drum,http://commons.wikimedia.org/wiki/Special:FilePath/Igba%201.jpg
http://www.wikidata.org/entity/Q1474853,mellophone,http://commons.wikimedia.org/wiki/Special:FilePath/Mellophone.jpg
http://www.wikidata.org/entity/Q1437981,zhaleika,http://commons.wikimedia.org/wiki/Special:FilePath/Zhaleika.svg
http://www.wikidata.org/entity/Q1179086,mizmar,http://commons.wikimedia.org/wiki/Special:FilePath/La%20f%C3%AAte%20de%20la%20musique%20au%20centre%20culturel%20dEgypte%20%28Paris%29%20%287416610718%29.jpg
http://www.wikidata.org/entity/Q1553249,kendang,http://commons.wikimedia.org/wiki/Special:FilePath/Gamelan%20Jawa%20-%20Kendang%20Ageng%20%282%29.jpg
http://www.wikidata.org/entity/Q1514705,bell plate,http://commons.wikimedia.org/wiki/Special:FilePath/Bell%20Plates%20%28from%20LA%20Percussion%20Rentals%29.jpg
http://www.wikidata.org/entity/Q1554184,guitarrón,http://commons.wikimedia.org/wiki/Special:FilePath/Mexican%20Guitarron.jpg
http://www.wikidata.org/entity/Q1527836,Gittler guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Gittler%20%28electric%20guitar%29%20%281970-1985%29%20-%20MIM%20PHX.jpg
http://www.wikidata.org/entity/Q1437089,pandeiro,http://commons.wikimedia.org/wiki/Special:FilePath/Pandeiro2.JPG
http://www.wikidata.org/entity/Q1327327,electronic organ,http://commons.wikimedia.org/wiki/Special:FilePath/OrgueRembrandt4090.jpg
http://www.wikidata.org/entity/Q1187260,Warr Guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Warr-Guitar-Raptor.jpg
http://www.wikidata.org/entity/Q1248877,timple,http://commons.wikimedia.org/wiki/Special:FilePath/Timple%20Front.png
http://www.wikidata.org/entity/Q1422412,gaida,http://commons.wikimedia.org/wiki/Special:FilePath/Gaida%20speler.jpg
http://www.wikidata.org/entity/Q1414932,tenor saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Amati-Kraslice%20tenor%20saxophone.jpg
http://www.wikidata.org/entity/Q1542137,caxixi,http://commons.wikimedia.org/wiki/Special:FilePath/Hn%20caxixi.jpg
http://www.wikidata.org/entity/Q1342193,musical jug,http://commons.wikimedia.org/wiki/Special:FilePath/Jugplayer.jpg
http://www.wikidata.org/entity/Q1449548,hyperbass flute,http://commons.wikimedia.org/wiki/Special:FilePath/Hyperbass%20flute%2C%20played%20by%20Roberto%20Fabbriciani.png
http://www.wikidata.org/entity/Q1242932,Double pipes,http://commons.wikimedia.org/wiki/Special:FilePath/Double%20clarinet%2C%20purchased%20in%20Jerusalem%2C%20c.%201902%2C%20bone%20-%20Harvard%20Semitic%20Museum%20-%20Cambridge%2C%20MA%20-%20DSC06087.jpg
http://www.wikidata.org/entity/Q1463985,soprano saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaha%20Saxophone%20YSS-875%20EX.jpg
http://www.wikidata.org/entity/Q1500255,Base pot,http://commons.wikimedia.org/wiki/Special:FilePath/Udu.jpg
http://www.wikidata.org/entity/Q1264870,Dulzaina,http://commons.wikimedia.org/wiki/Special:FilePath/Gaita%20nafarra.jpg
http://www.wikidata.org/entity/Q1327500,electronic musical instrument,http://commons.wikimedia.org/wiki/Special:FilePath/Bob%20Moog3.jpg
http://www.wikidata.org/entity/Q1374076,euphon,http://commons.wikimedia.org/wiki/Special:FilePath/Euphon.png
http://www.wikidata.org/entity/Q1494360,garmon,http://commons.wikimedia.org/wiki/Special:FilePath/Russkaya%20garmon.jpg
http://www.wikidata.org/entity/Q1432696,kangling,http://commons.wikimedia.org/wiki/Special:FilePath/Kangling%20example.jpg
http://www.wikidata.org/entity/Q1471374,waterphone,http://commons.wikimedia.org/wiki/Special:FilePath/Hangklang%20Waterphone.jpg
http://www.wikidata.org/entity/Q1370147,yueqin,http://commons.wikimedia.org/wiki/Special:FilePath/Chinese%20Yueqin%20QM%20r.jpg
http://www.wikidata.org/entity/Q1264755,dulcitone,http://commons.wikimedia.org/wiki/Special:FilePath/Dulcitone%20keyboard.JPG
http://www.wikidata.org/entity/Q1493573,gankogui,http://commons.wikimedia.org/wiki/Special:FilePath/Africanagogo.jpg
http://www.wikidata.org/entity/Q1611652,nadaswaram,http://commons.wikimedia.org/wiki/Special:FilePath/Nadaswaram%20%28also%20nagaswaram%20or%20nagasuram%29.jpg
http://www.wikidata.org/entity/Q1273167,electric upright bass,http://commons.wikimedia.org/wiki/Special:FilePath/Baby%20bass%20bllanes.jpg
http://www.wikidata.org/entity/Q1595537,qeej,http://commons.wikimedia.org/wiki/Special:FilePath/Kenh%20player.jpg
http://www.wikidata.org/entity/Q1394795,xiao,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%90%B4%E8%95%AD%E8%88%87%E6%B4%9E%E8%95%AD.JPG
http://www.wikidata.org/entity/Q1236973,dombra,http://commons.wikimedia.org/wiki/Special:FilePath/Kazakh%20Dombra2.png
http://www.wikidata.org/entity/Q1478007,hulusi,http://commons.wikimedia.org/wiki/Special:FilePath/Hu%20Lu%20Si.jpg
http://www.wikidata.org/entity/Q1247912,mijwiz,http://commons.wikimedia.org/wiki/Special:FilePath/Mijwiz.jpg
http://www.wikidata.org/entity/Q1246482,Indonesian rebab,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Klankkast%20van%20langhalsluit%20TMnr%205057-2a.jpg
http://www.wikidata.org/entity/Q1588017,hammered dulcimer,http://commons.wikimedia.org/wiki/Special:FilePath/Hammered%20dulcimer.JPG
http://www.wikidata.org/entity/Q1431454,sintir,http://commons.wikimedia.org/wiki/Special:FilePath/Guinbri%2C%20Marroc%2C%20s.%20XIX.jpg
http://www.wikidata.org/entity/Q1413983,singing bowl,http://commons.wikimedia.org/wiki/Special:FilePath/Himalayanbowls.jpg
http://www.wikidata.org/entity/Q1178361,davul,http://commons.wikimedia.org/wiki/Special:FilePath/Tapan.jpg
http://www.wikidata.org/entity/Q1420096,lijerica,http://commons.wikimedia.org/wiki/Special:FilePath/Lirica%20Dalmacija%20EMZ%20300109.jpg
http://www.wikidata.org/entity/Q1255766,dramyin,http://commons.wikimedia.org/wiki/Special:FilePath/Sgra-Snyan%20MET%20MI115.jpg
http://www.wikidata.org/entity/Q1158854,calliope,http://commons.wikimedia.org/wiki/Special:FilePath/Calliope%20-%20The%20Wonderful%20Operonicon%20%281874%29.jpg
http://www.wikidata.org/entity/Q1231959,pedal harp,http://commons.wikimedia.org/wiki/Special:FilePath/Salvi%20harp%20Diana.jpg
http://www.wikidata.org/entity/Q1233386,jal tarang,http://commons.wikimedia.org/wiki/Special:FilePath/Jal%20tarang%20%28from%20Emil%20Richards%20Collection%29.jpg
http://www.wikidata.org/entity/Q1544746,setar,http://commons.wikimedia.org/wiki/Special:FilePath/Setar%20Body.jpg
http://www.wikidata.org/entity/Q1426973,guitalele,http://commons.wikimedia.org/wiki/Special:FilePath/Guitalele.jpg
http://www.wikidata.org/entity/Q1552564,Guacharaca,http://commons.wikimedia.org/wiki/Special:FilePath/Guacharaca.png
http://www.wikidata.org/entity/Q1365218,music box,http://commons.wikimedia.org/wiki/Special:FilePath/Boite-a-musique-p1030518.jpg
http://www.wikidata.org/entity/Q1662735,natural trumpet,http://commons.wikimedia.org/wiki/Special:FilePath/F103%20Naturtrumpet.tif
http://www.wikidata.org/entity/Q1630744,musical bow,http://commons.wikimedia.org/wiki/Special:FilePath/MusicalBow.gif
http://www.wikidata.org/entity/Q5068327,chakhe,http://commons.wikimedia.org/wiki/Special:FilePath/Chakhe.jpg
http://www.wikidata.org/entity/Q6502879,lavta,http://commons.wikimedia.org/wiki/Special:FilePath/Lavta%20%28Museum%20of%20Greek%20Folk%20Instruments%20in%20Athens%29.jpg
http://www.wikidata.org/entity/Q5277044,dilrupa,http://commons.wikimedia.org/wiki/Special:FilePath/Dilruba%20woman.jpg
http://www.wikidata.org/entity/Q6321200,txistu,http://commons.wikimedia.org/wiki/Special:FilePath/Txistu2.jpg
http://www.wikidata.org/entity/Q5429274,fadno,http://commons.wikimedia.org/wiki/Special:FilePath/Two%20Angelica%20F%C3%A1dno%20S%C3%A1mi%20instruments.jpg
http://www.wikidata.org/entity/Q6346681,kagul,http://commons.wikimedia.org/wiki/Special:FilePath/Kagul.jpg
http://www.wikidata.org/entity/Q4795879,Array mbira,http://commons.wikimedia.org/wiki/Special:FilePath/Arraymbiraplayed.jpg
http://www.wikidata.org/entity/Q5299280,doshpuluur,http://commons.wikimedia.org/wiki/Special:FilePath/Doshpuluur%20made%20by%20Marat%20Damdyn.png
http://www.wikidata.org/entity/Q5193170,Cultrun,http://commons.wikimedia.org/wiki/Special:FilePath/Cultrun.png
http://www.wikidata.org/entity/Q4667250,ranat,http://commons.wikimedia.org/wiki/Special:FilePath/Ranat%20ek.jpg
http://www.wikidata.org/entity/Q4460933,tovshuur,http://commons.wikimedia.org/wiki/Special:FilePath/Topshuur.jpg
http://www.wikidata.org/entity/Q5317831,dvoyanka,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D0%B2%D0%BE%D1%8F%D0%BD%D0%BA%D0%B0.jpg
http://www.wikidata.org/entity/Q4507063,Chanza,http://commons.wikimedia.org/wiki/Special:FilePath/Namgar%20en%20Trio%20Nov%2013%202008%20Moscow.jpg
http://www.wikidata.org/entity/Q4410796,svirel,http://commons.wikimedia.org/wiki/Special:FilePath/Dudki%20%28RNMM%29.jpg
http://www.wikidata.org/entity/Q5764117,Chajchas,http://commons.wikimedia.org/wiki/Special:FilePath/Chajchas%20de%20cabra.jpg
http://www.wikidata.org/entity/Q6387169,kempul,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Gong%20hangend%20aan%20een%20standaard%20onderdeel%20van%20gamelan%20Slendro%20TMnr%20500-26a.jpg
http://www.wikidata.org/entity/Q5581711,gong chime,http://commons.wikimedia.org/wiki/Special:FilePath/Gong%20chimes.jpg
http://www.wikidata.org/entity/Q4997651,Bungkaka,http://commons.wikimedia.org/wiki/Special:FilePath/Bungkaka.JPG
http://www.wikidata.org/entity/Q5719028,Bandolina,http://commons.wikimedia.org/wiki/Special:FilePath/Bandola%20andina%20columbiana.jpg
http://www.wikidata.org/entity/Q4951628,true board zithers with resonator box,http://commons.wikimedia.org/wiki/Special:FilePath/Guzheng%20%28box%20zither%29%2C%20MfM.Uni-Leipzig.jpg
http://www.wikidata.org/entity/Q4955628,Brahms guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Brahms%20guitar.jpg
http://www.wikidata.org/entity/Q4852742,Baltic psaltery,http://commons.wikimedia.org/wiki/Special:FilePath/Gusli%20tradition.png
http://www.wikidata.org/entity/Q4701390,akkordolia,http://commons.wikimedia.org/wiki/Special:FilePath/Akkordolia%20from%20top.JPG
http://www.wikidata.org/entity/Q5995811,ikembe,http://commons.wikimedia.org/wiki/Special:FilePath/Ikembe.JPG
http://www.wikidata.org/entity/Q4592185,melodeon,http://commons.wikimedia.org/wiki/Special:FilePath/New%20Haven%20Melodeon%2C%20Mission%20Mill%20Museum.jpg
http://www.wikidata.org/entity/Q4244288,kuvytsi,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A2%D0%B8%D0%BF%D1%8B%20%D0%BA%D1%83%D1%80%D1%8F%D0%BA%D0%BE%D0%B2%20%D1%81%D0%B5%D0%BB%D0%B0%20%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%9A%D1%83%D0%B3%D0%B8%D0%BA%D0%BB%D1%8B.jpg
http://www.wikidata.org/entity/Q4222986,clarinette d'amour,http://commons.wikimedia.org/wiki/Special:FilePath/Clarinettes%20d%27amour%20Bate.jpg
http://www.wikidata.org/entity/Q5996169,Ikoro,http://commons.wikimedia.org/wiki/Special:FilePath/Ikoro.jpg
http://www.wikidata.org/entity/Q5357606,electric grand piano,http://commons.wikimedia.org/wiki/Special:FilePath/Vierlang-Forster%20electric%20piano%20%281937%29.jpg
http://www.wikidata.org/entity/Q5099323,chime,http://commons.wikimedia.org/wiki/Special:FilePath/McShane%20Eight%20Bell%20Chime%20in%20its%20frame.jpg
http://www.wikidata.org/entity/Q4201135,calung,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Metallofoon%20onderdeel%20van%20gamelan%20Gong%20of%20gamelan%20Semar%20Pagulingan%20TMnr%20A-4898a.jpg
http://www.wikidata.org/entity/Q5171699,cornettino,http://commons.wikimedia.org/wiki/Special:FilePath/Cornettino.jpg
http://www.wikidata.org/entity/Q4518086,chuniri,http://commons.wikimedia.org/wiki/Special:FilePath/Chuniri%2CTbilisi1.jpg
http://www.wikidata.org/entity/Q5289312,dollu,http://commons.wikimedia.org/wiki/Special:FilePath/Dollu-kunitha.jpg
http://www.wikidata.org/entity/Q4260715,Slenthem,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Metallofoon%20bestaande%20uit%20zeven%20toetsen%20en%20een%20onderstel%20onderdeel%20van%20gamelan%20Slendro%20TMnr%20500-1.jpg
http://www.wikidata.org/entity/Q4229054,kalyuka,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D0%BB%D1%8E%D0%BA%D0%B0%2C%20%D1%81%D0%B4%D0%B5%D0%BB%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B8%D0%B7%20%D0%B1%D0%BE%D1%80%D1%89%D0%B5%D0%B2%D0%B8%D0%BA%D0%B0.png
http://www.wikidata.org/entity/Q5503427,friction idiophone,http://commons.wikimedia.org/wiki/Special:FilePath/Zingzaag.jpg
http://www.wikidata.org/entity/Q4982421,Buccin,http://commons.wikimedia.org/wiki/Special:FilePath/012%20Museu%20de%20la%20M%C3%BAsica%2C%20el%20Bosc.jpg
http://www.wikidata.org/entity/Q5911047,hotchiku,http://commons.wikimedia.org/wiki/Special:FilePath/Yunghocchiku.jpg
http://www.wikidata.org/entity/Q6434803,kouxian,http://commons.wikimedia.org/wiki/Special:FilePath/5%20Leaf%20Kouxian.jpg
http://www.wikidata.org/entity/Q6421300,klong yao,http://commons.wikimedia.org/wiki/Special:FilePath/Ban%20Khung%20Taphao06.jpg
http://www.wikidata.org/entity/Q6436926,Krez,http://commons.wikimedia.org/wiki/Special:FilePath/Krez-2.jpg
http://www.wikidata.org/entity/Q6401851,khlui,http://commons.wikimedia.org/wiki/Special:FilePath/Khluimouthpiece.jpg
http://www.wikidata.org/entity/Q5515287,gabbang,http://commons.wikimedia.org/wiki/Special:FilePath/Philippine%20Gabbang.jpg
http://www.wikidata.org/entity/Q5647544,handpan,http://commons.wikimedia.org/wiki/Special:FilePath/Handpan%202014.jpg
http://www.wikidata.org/entity/Q6149665,rondador,http://commons.wikimedia.org/wiki/Special:FilePath/Rondador.jpg
http://www.wikidata.org/entity/Q4752984,Ancient veena,http://commons.wikimedia.org/wiki/Special:FilePath/Plaque%20with%20a%20Dancer%20and%20a%20Vina%20Player%201st%20century%20B.C.jpg
http://www.wikidata.org/entity/Q5284752,Diwas,http://commons.wikimedia.org/wiki/Special:FilePath/Diwas%20upce.jpg
http://www.wikidata.org/entity/Q5521203,gangsa,http://commons.wikimedia.org/wiki/Special:FilePath/Ubud%20Bali%20Indonesia%20Pura-Dalem-Puri-05.jpg
http://www.wikidata.org/entity/Q6517474,contra-alto clarinet,http://commons.wikimedia.org/wiki/Special:FilePath/BC%20contraalto%201553.jpg
http://www.wikidata.org/entity/Q5953170,chi,http://commons.wikimedia.org/wiki/Special:FilePath/Imperial%20Encyclopaedia%20-%20Music%20-%20pic015%20-%20%E7%AE%8E.svg
http://www.wikidata.org/entity/Q16973705,Dhyāngro,http://commons.wikimedia.org/wiki/Special:FilePath/Dhyangro.jpg
http://www.wikidata.org/entity/Q7370501,rothphone,http://commons.wikimedia.org/wiki/Special:FilePath/Rothophones07%20wikivm.JPG
